13.221654246,46.61176662,2.463888206,166.784579577,21.247628472,14.695769782,22.188313517,11.739214758,4.180512252
13.776412301,48.754361151,2.592813643,164.519699894,20.58958527,14.534172843,25.053447955,12.513093545,4.322671405
13.726835064,55.277046705,2.302422791,176.991269628,23.178394131,15.617348858,21.755514848,12.518083753,3.950143727
14.159348903,47.364476645,2.230045104,171.625452235,23.897479357,15.683020819,21.553378611,12.606502196,4.212187109
13.922234322,53.493586328,3.010975552,169.211779102,22.537398546,15.320733568,25.471539566,11.502978524,4.069590649
13.588646702,46.574565191,2.75624107,171.13631772,20.245352666,17.500124536,22.194084004,11.272569489,4.047510065

new
15.365764527,48.585806953,2.587291607,172.173927815,27.712507363,15.107453896,21.612059921,12.086991294,4.214951276
14.841589213,47.993121625,2.477711143,168.461477749,26.207107281,18.326588389,21.971675605,13.667075809,4.126695626
15.045182177,54.287581013,2.565282458,169.63888794,23.573938736,16.102769203,19.627658164,12.246121439,4.310160895
14.26351992,49.074102778,2.467463236,165.087062115,27.873606784,14.802722069,20.751693592,11.980281492,4.168168561
15.279951359,49.471948091,3.070260725,173.143526549,26.418736441,15.79329307,20.829218454,12.191733488,4.219962547
