14.766404566,213.382522234,23.968258242,2615.86660675,118.314190884,104.008703155,141.921996116,69.446233455,29.538732185
16.637043891,237.07476575,22.319192205,2634.831349407,111.947281229,115.058475434,124.161402662,71.512629713,29.86982195
15.877386352,211.717992064,22.349543584,2802.174436386,120.610873945,116.327534976,144.627445385,72.923449731,30.388661359
16.102023722,227.488046921,21.663606143,2669.82869853,123.716838211,110.444263414,125.995942946,82.403362003,29.160105994
15.932295509,202.046031747,22.02062518,2588.351517377,113.660540936,112.149859478,123.248111824,75.590543944,29.567668957

new
15.350833849,202.964438875,22.026340595,2487.355766743,116.837012339,96.602798371,121.898571302,64.79461421,30.831177746
14.000715888,201.130443131,21.711518338,2588.027865512,114.348495976,105.339982433,123.678562519,66.066500893,29.783499662
15.236713418,193.377955461,23.554523659,2539.492968197,109.028666123,95.423613355,124.075881897,64.967410272,30.441637151
14.882694401,197.648222883,20.64774319,2501.802339652,112.911083803,101.959462997,123.283847908,67.272708924,28.115361991
15.288407276,213.800776389,19.997212895,2630.766394468,107.858196515,103.255490807,114.408145745,68.403568698,31.82381084
