14.27713541,55.197952805,4.000200441,176.03672398,23.593887714,14.869761576,22.538721378,13.532352522,4.228746173
14.668220426,50.549237738,2.13713218,173.859171569,20.566946223,14.34653239,23.950089813,11.656070282,4.240010599
14.767248444,59.086685308,3.047233693,174.95336897,20.8882352,14.215887214,22.561923307,12.10196972,4.092762905
14.557950774,56.239535105,2.802029616,170.849417726,28.141357984,15.818417295,23.217793742,11.964446613,4.05887
14.721107456,52.847249768,2.387062919,183.037674022,26.164447422,15.829281504,22.976648872,11.587943771,3.956710876

new
15.858315843,49.05578824,3.010534047,171.426069916,25.641462538,14.62124936,21.09082176,11.568719938,4.224194089
32.749648611,51.316077528,2.850704955,178.118116588,24.916841075,16.089112069,19.311733158,11.922556849,4.124669489
16.28612032,49.786304565,2.387063923,173.013139803,35.295923107,15.202406641,19.473812158,12.01689052,4.329876489
15.591426338,49.833737328,2.13864911,167.777049012,21.937918843,14.77809511,20.066869672,12.865622363,4.26841768
16.796149349,49.314960275,2.241042241,168.443829515,23.799563631,15.75940668,21.381249727,11.769345728,4.193230778
