59.286250167,92.716799204,16.363765285,197.793806995,61.128418365,48.197931125,19.984256058,45.249504441,37.067961551
64.999704635,109.921614721,18.205386959,198.010925085,53.401245191,58.576419805,23.520032602,48.222130677,37.194232343
64.039594333,88.125080633,18.132279314,205.449444339,47.030567371,50.326071407,23.736086747,46.541704549,41.161437442
56.67509307,100.609053643,18.102735326,206.117843764,53.276804191,54.098005045,20.626551899,43.969683448,34.487285743
60.687409735,87.457087472,15.832072431,204.927353825,53.523242772,52.381675991,23.929445105,46.331041774,36.184873707

new
64.882860224,90.190465445,20.178778893,184.472204761,64.81085207,48.379987572,20.175114681,54.30843519,40.366687459
56.143654517,97.065760352,19.729195147,214.315711181,56.000113851,48.378081452,18.417795373,50.844261255,40.685448661
63.520342657,102.99857451,17.533871388,206.262335816,55.151839237,49.376854568,18.562182143,54.209941775,40.40975733
74.266484987,98.58625069,22.364613099,197.444199577,63.420361965,51.20962444,19.168626535,55.690019884,35.554865168
65.00062617,87.572523394,21.356045701,199.257770736,61.887798074,52.539716787,18.219216263,55.355280327,39.30849302
